_id,PK,CCR,AGE,GENDER,RACE,MONTHNUM,DAY,YEAR,DATE,MONTHYEAR,MONTHNAME,DAYOFWEEK,TIME,NUMMIN,ARRESTLOCATION,OFFENSES,INCIDENTLOCATION,INCIDENTNEIGHBORHOOD,INCIDENTZONE,INCIDENTTRACT,COUNCIL_DISTRICT,PUBLIC_WORKS_DIVISION,X,Y,group,zone_name,ISSAMEDISTANCE
7487,1983936,17068553,24,Female,White,4,16,2017,16-Apr-17,Apr-17,April,Wednesday,15:35:00,935,"Watt ST & Centre AV Pittsburgh, PA 15219",903 Criminal Conspiracy. / 4304(a)(1) Endangering Welfare of Children. / 1543 Driving While Operating Privilege is Suspended or Revoked. / 9501 Bench Warrant,"Centre AV & Watt ST Pittsburgh, PA 15219",Middle Hill,2,501,6,3,-79.96839573,40.44647368,20-29,Downtown/Hill/Strip,319169
7457,1983892,17023160,47,Male,Black,4,15,2017,15-Apr-17,Apr-17,April,Monday,13:00:00,780,"Madison AV & Vista ST Pittsburgh, PA 15212",9015 Failure To Appear/Arrest on Attachment Order,"Durango WY & Kelly ST Pittsburgh, PA 15221",Homewood South,5,1304,9,2,-79.88938786,40.45379256,40-49,East End (North),4628502
7466,1983901,17062131,47,Male,Black,4,15,2017,15-Apr-17,Apr-17,April,Wednesday,13:00:00,780,"Madison AV & Vista ST Pittsburgh, PA 15212",3929 Retail Theft.,"200 Block Atwood ST Pittsburgh, PA 15213",Central Oakland,4,405,3,3,-79.95688887,40.44042041,40-49,East End (South)/North Side,601756
7528,1983977,17068042,35,Male,Black,4,15,2017,15-Apr-17,Apr-17,April,Tuesday,21:17:00,1277,"4600 Block Liberty AV Pittsburgh, PA 15224",2706 Terroristic Threats. / 2709(a) Harassment. / 4952 Intimidation of Witnesses or Victims,"200 Block Orville WY Pittsburgh, PA 15224",Bloomfield,5,903,7,2,-79.9503304,40.46389672,30-39,East End (North),208
7478,1983913,17067509,35,Male,Black,4,15,2017,15-Apr-17,Apr-17,April,Monday,00:28:00,28,"Art Rooney AV & General Robinson ST W Pittsburgh, PA 15212",4302 Periods for Requiring Lighted Lamps. / 13(a)(31) Marijuana: Possession Small Amount,"Art Rooney AV & General Robinson ST Pittsburgh, PA 15212",North Shore,1,2205,1,6,-80.01397546,40.44659132,30-39,North Side,0
7454,1983889,17019721,20,Male,Black,4,15,2017,15-Apr-17,Apr-17,April,Friday,02:00:00,120,"900 Block 2nd AV Pittsburgh, PA 15219",2701 Simple Assault.,"2400 Block Chauncey DR Pittsburgh, PA 15219",Bedford Dwellings,2,509,6,3,-79.97459725,40.44992033,20-29,Downtown/Hill/Strip,6360
7481,1983916,17067699,55,Male,White,4,15,2017,15-Apr-17,Apr-17,April,Thursday,08:20:00,500,"N Aiken AV & Gem WY Pittsburgh, PA 15224",3701 Robbery. / 6106 Firearms not to be Carried without a License.,"5200 Block Penn AV Pittsburgh, PA 15224",Bloomfield,5,809,7,2,-79.93979213,40.46422266,50-59,East End (North),735
7543,1983995,17067992,29,Female,White,4,15,2017,15-Apr-17,Apr-17,April,Wednesday,19:08:00,1148,"1700 Block Mc Bride AV Pittsburgh, PA 15207",2705 Recklessy Endangering Another Person. / 2904 Interference with Custody of Children. / 3928 Unauthorized Use of Automobile and Other Vehicles. / 4304(a)(1) Endangering Welfare of Children. / 1785 Proof of Financial Responsibility Following Accident. / 3736 Reckless Driving / 3743 Accidents Involving Damage to Attended Veh. or Property / 3802(a)(1) DUI - General Impairment,"4200 Block Murray AV Pittsburgh, PA 15217",Greenfield,4,1517,5,3,-79.92873349,40.42318165,20-29,East End (South)/North Side,8477
7480,1983915,17067615,22,Male,White,4,15,2017,15-Apr-17,Apr-17,April,Wednesday,02:59:00,179,"Berry ST & Vinton ST Pittsburgh, PA 15204",3323 Stop Signs and Yield Signs. / 3802(a)(1) DUI - General Impairment / 3802(b) DUI - High Rate of Alchol - BAC >=.10% <.16%,"Berry ST & Middletown RD Pittsburgh, PA 15204",Sheraden,6,2022,2,5,-80.06284664,40.44854801,20-29,West End/South Side,0
7455,1983890,17020796,26,Male,Asian,4,14,2017,14-Apr-17,Apr-17,April,Saturday,08:40:00,520,"600 Block 1st AV Pittsburgh, PA 15219","3503 Criminal Trespass / 3304(a)(4) CRIMINAL MISCHIEF- Intentionally Damage Property (By Graffiti, Aerosol Spray Paint, Broad Tip Marker, or Similar)","1200 Block Western AV Pittsburgh, PA 15233",Chateau,1,2108,6,1,-80.02196514,40.45120975,20-29,North Side,3802
7688,1984175,17058311,45,Male,Black,4,14,2017,14-Apr-17,Apr-17,April,Monday,11:00:00,660,"600 Block 1st AV Pittsburgh, PA 15219","2701(a)(1) Simple Assault - Intent., Know., Reckless.Cause Bod. Injury","Brighton RD & Stayton ST Pittsburgh, PA 15212",Marshall-Shadeland,1,2715,1,1,-80.028635070000007,40.47344988,40-49,North Side,493443
7476,1983911,17067498,45,Female,Black,4,14,2017,14-Apr-17,Apr-17,April,Saturday,23:55:00,1435,"1500 Block Bedford AV Pittsburgh, PA 15219",1785 Proof of Financial Responsibility Following Accident. / 3745 Accidents Involving Damage to Unattended Veh.or Prop. / 3802(a)(1) DUI - General Impairment,"6th AV & Liberty AV Pittsburgh, PA 15222",Central Business District,2,201,6,6,-80.00022762,40.44233323,40-49,Downtown/Hill/Strip,602291
7456,1983891,17022878,40,Male,Black,4,14,2017,14-Apr-17,Apr-17,April,Sunday,09:22:00,562,"1400 Block Sandusky ST N Pittsburgh, PA 15212",9015 Failure To Appear/Arrest on Attachment Order / 9501 Bench Warrant,"1700 Block Penn AV Pittsburgh, PA 15222",Strip District,2,203,7,6,-79.98568935,40.44965679,40-49,Downtown/Hill/Strip,3053
7576,1984045,17067016,40,Male,Black,4,14,2017,14-Apr-17,Apr-17,April,Monday,09:22:00,562,"1400 Block Sandusky ST N Pittsburgh, PA 15212",3502 Burglary. / 3503(a) Criminal Trespass / 5101 Obstructing Admin. of Law  / 13(a)(32) Paraphernalia - Use or Possession,"1400 Block Sandusky ST Pittsburgh, PA 15212",Central North Side,1,2206,6,1,-80.0050576,40.45770072,40-49,North Side,0
7458,1983893,17039448,31,Male,Black,4,14,2017,14-Apr-17,Apr-17,April,Tuesday,20:35:00,1235,"200 Block Lothrop ST Pittsburgh, PA 15213",9015 Failure To Appear/Arrest on Attachment Order,"3200 Block E Carson ST Pittsburgh, PA 15203",South Side Flats,3,1609,2,5,-80.05031095,40.46153932,30-39,South Side,5143
7446,1983881,17067320,27,Male,Black,4,14,2017,14-Apr-17,Apr-17,April,Thursday,19:00:00,1140,"2000 Block Centre AV Pittsburgh, PA 15219",5104 Resisting Arrest or Other Law Enforcement. / 3921(a) Theft by Unlawful Taking or Disposition - Movable item,"Devilliers ST & Rose ST Pittsburgh, PA 15219",Crawford-Roberts,2,305,6,3,-79.97967244,40.44269734,20-29,Downtown/Hill/Strip,67
7575,1984044,17067016,26,Male,Black,4,14,2017,14-Apr-17,Apr-17,April,Sunday,09:22:00,562,"1400 Block Sandusky ST N Pittsburgh, PA 15212",3502 Burglary. / 3503(a) Criminal Trespass / 5101 Obstructing Admin. of Law  / 13(a)(32) Paraphernalia - Use or Possession,"1400 Block Sandusky ST Pittsburgh, PA 15212",Central North Side,1,2206,6,1,-80.0050576,40.45770072,20-29,North Side,0
7447,1983882,17067078,24,Male,Black,4,14,2017,14-Apr-17,Apr-17,April,Friday,14:00:00,840,"2000 Block Centre AV Pittsburgh, PA 15219",2701 Simple Assault.,"2100 Block Reed ST Pittsburgh, PA 15219",Terrace Village,2,511,6,3,-79.97725359,40.4426808,20-29,Downtown/Hill/Strip,388
7417,1983841,17061279,20,Male,Black,4,14,2017,14-Apr-17,Apr-17,April,Wednesday,12:03:00,723,"300 Block S Atlantic AV Pittsburgh, PA 15224",907 Possessing Instruments of Crime. / 3925 Receiving Stolen Property. / 4910 Tampering with or Fabricating Physical Evidence. / 13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession / 13(a)(31) Marijuana: Possession Small Amount,"2000 Block Centre AV Pittsburgh, PA 15219",Crawford-Roberts,2,305,6,3,-79.9799791,40.44358094,20-29,Downtown/Hill/Strip,4941
7450,1983885,16197081,36,Male,White,4,14,2017,14-Apr-17,Apr-17,April,Monday,09:42:00,582,"900 Block 2nd AV Pittsburgh, PA 15219",1301 Registration and Certificate of Title Required. / 1501 Drivers Required to be Licensed. / 3334 Turning Movements and Required Signals. / 13(a)(16) Possession of Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession,"Apple AV & Lincoln AV Pittsburgh, PA 15206",Lincoln-Lemington-Belmar,5,1202,9,2,-79.8989757,40.46466792,30-39,East End (North),721868
7430,1983854,17066502,55,Female,Black,4,13,2017,13-Apr-17,Apr-17,April,Tuesday,19:00:00,1140,"1200 Block Western AV Pittsburgh, PA 15233",903 Criminal Conspiracy. / 3701 Robbery.,"6100 Block Centre AV Pittsburgh, PA 15206",Shadyside,4,708,8,2,-79.92387461,40.46023715,50-59,East End (South)/North Side,14317
7462,1983897,17059851,47,Female,Black,4,13,2017,13-Apr-17,Apr-17,April,Saturday,08:33:00,513,"600 Block 1ST AV Pittsburgh, PA 15219",2705 Recklessy Endangering Another Person. / 4304(a)(1) Endangering Welfare of Children. / 4906 False Reports to Law Enforcement Authorities.,"West Liberty AV & Capital AV Pittsburgh, PA 15226",Brookline,6,1917,4,5,-80.01880013,40.40535475,40-49,West End/South Side,5463
7452,1983887,16227088,42,Male,Black,4,13,2017,13-Apr-17,Apr-17,April,Wednesday,09:37:00,577,"600 Block 1st AV Pittsburgh, PA 15219",4304(a)(1) Endangering Welfare of Children. / 2701(b)(2) Simple Assault -  Child Under 12 / Adult 21 Or Older,"7400 Block Monticello ST Pittsburgh, PA 15208",Homewood North,5,1302,9,2,-79.89101264,40.45831363,40-49,East End (North),13780
7467,1983902,17062227,37,Male,Black,4,13,2017,13-Apr-17,Apr-17,April,Thursday,16:47:00,1007,"East Liberty BL & Broad ST Pittsburgh, PA 15206",2701 Simple Assault. / 3701 Robbery.,"2100 Block Park Hill DR Pittsburgh, PA 15221",East Hills,5,1306,9,2,-79.8740214,40.45295266,30-39,East End (North),6069
7468,1983903,17065318,35,Female,Black,4,13,2017,13-Apr-17,Apr-17,April,Friday,16:26:00,986,"700 Block N Negley AV Pittsburgh, PA 15206",2701 Simple Assault.,"5100 Block Penn AV Pittsburgh, PA 15224",Bloomfield,5,809,7,2,-79.94273394,40.46477482,30-39,East End (North),1821
7687,1984174,17052632,34,Male,Black,4,13,2017,13-Apr-17,Apr-17,April,Sunday,10:44:00,644,"600 Block 1st AV Pittsburgh, PA 15219",5101 Obstructing Admin. of Law  / 1511 Carrying and Exhibiting Driver's License on Demand. / 3736 Reckless Driving / 3743 Accidents Involving Damage to Attended Veh. or Property,"N Braddock AV & Finance ST Pittsburgh, PA 15208",Homewood South,5,1303,9,2,-79.89252107,40.45067296,30-39,East End (North),12895
7421,1983845,17066162,31,Male,Black,4,13,2017,13-Apr-17,Apr-17,April,Sunday,01:12:00,72,"200 Block Flowers AV Pittsburgh, PA 15207",903 Criminal Conspiracy. / 2901 Kidnapping. / 2904 Interference with Custody of Children.,"4900 Block Gertrude ST Pittsburgh, PA 15207",Hazelwood,4,1515,5,3,-79.94267127,40.41028476,30-39,East End (South)/North Side,11
7422,1983846,17066162,30,Male,Black,4,13,2017,13-Apr-17,Apr-17,April,Monday,01:12:00,72,"200 Block Flowers AV Pittsburgh, PA 15207",903 Criminal Conspiracy. / 2901 Kidnapping. / 2904 Interference with Custody of Children.,"4900 Block Gertrude ST Pittsburgh, PA 15207",Hazelwood,4,1515,5,3,-79.94267127,40.41028476,30-39,East End (South)/North Side,11
7424,1983848,17066180,30,Male,Black,4,13,2017,13-Apr-17,Apr-17,April,Wednesday,14:35:00,875,"600 Block 1st AV Pittsburgh, PA 15219",2701 Simple Assault.,"S 16th ST & E Carson ST Pittsburgh, PA 15203",South Side Flats,3,1702,3,4,-79.98271222,40.4288317,30-39,South Side,494204
7427,1983851,17066293,26,Male,Black,4,13,2017,13-Apr-17,Apr-17,April,Saturday,07:45:00,465,"Hawkins ST & Marshall AV Pittsburgh, PA 15214","3502 Burglary. / 2709(a)(1) Harassment by Physical Contact, or Attempts or Threats","2900 Block N Charles ST Pittsburgh, PA 15214",Perry South,1,2615,6,1,-80.01113783,40.47045985,20-29,North Side,587680
7448,1983883,16039163,22,Male,Black,4,13,2017,13-Apr-17,Apr-17,April,Saturday,19:55:00,1195,"900 Block 2nd AV Pittsburgh, PA 15219",3111 Obedience to Traffic-Control Devices. / 3542 Right-Of-Way of Pedestrians in Crosswalks. / 13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 3733 Fleeing or Attempting to Elude Police Officer / 3736 Reckless Driving / 3743 Accidents Involving Damage to Attended Veh. or Property,"Bates ST & Zulema ST Pittsburgh, PA 15213",Central Oakland,4,405,3,3,-79.95617563,40.43595004,20-29,East End (South)/North Side,977266
7614,1984099,17051966,15,Male,Black,4,13,2017,13-Apr-17,Apr-17,April,Thursday,11:25:00,685,"600 Block 1ST AV PITTSBURGH, PA 15219",2702 Aggravated Assault. / 2705 Recklessy Endangering Another Person. / 3304 Criminal Mischief. / 3307 Institutional Vandalism. / 5503 Disorderly Conduct. / 3503 Criminal Trespass,"2300 Block BRIGHTON RD PITTSBURGH, PA 15212",Marshall-Shadeland,1,2704,6,1,-80.02383854,40.46472734,10-19,North Side,6123
7615,1984100,17065665,10,Male,Black,4,13,2017,13-Apr-17,Apr-17,April,Friday,09:00:00,540,"600 Block 1ST AV PITTSBURGH, PA 15219",3307 Institutional Vandalism. / 5503(a)(4) DISORDERLY CONDUCT - HAZARDOUS/PHYS. OFF,"800 Block RECTENWALD ST PITTSBURGH, PA 15210",Mount Oliver,3,1607,3,4,-79.97940289,40.40856969,10-19,South Side,4923
7607,1984092,17057683,10,Male,Black,4,13,2017,13-Apr-17,Apr-17,April,Thursday,11:15:00,675,"600 Block 1ST AV PITTSBURGH, PA 15219","2701(a)(1) Simple Assault - Intent., Know., Reckless.Cause Bod. Injury / 2709(a)(1) Harassment by Physical Contact, or Attempts or Threats / 5503(a)(1) DISORDERLY CONDUCT - ENGAGE IN FIGHTING","800 Block RECTENWALD ST PITTSBURGH, PA 15210",Mount Oliver,3,1607,3,4,-79.97940289,40.40856969,10-19,South Side,4923
7613,1984098,17065664,10,Male,Black,4,13,2017,13-Apr-17,Apr-17,April,Wednesday,08:50:00,530,"600 Block 1ST AV PITTSBURGH, PA 15219","2706 Terroristic Threats. / 2701(a)(1) Simple Assault - Intent., Know., Reckless.Cause Bod. Injury / 2709(a)(2) Harassment by Following Person in Public Place(s)","800 Block RECTENWALD ST PITTSBURGH, PA 15210",Mount Oliver,3,1607,3,4,-79.97940289,40.40856969,10-19,South Side,4923
7419,1983843,17063651,58,Male,White,4,13,2017,13-Apr-17,Apr-17,April,Friday,02:42:00,162,"600 Block 1st AV Pittsburgh, PA 15219",5506 Loitering and Prowling at Night,"3100 Block California AV Pittsburgh, PA 15212",Marshall-Shadeland,1,2715,1,1,-80.03778813,40.47286994,50-59,North Side,6606
7429,1983853,17066502,55,Male,White,4,13,2017,13-Apr-17,Apr-17,April,Monday,16:47:00,1007,"1200 Block Western AV Pittsburgh, PA 15223",903 Criminal Conspiracy. / 3701 Robbery.,"6100 Block Centre AV Pittsburgh, PA 15206",Shadyside,4,708,8,2,-79.92387461,40.46023715,50-59,East End (South)/North Side,14317
7459,1983894,17053967,52,Female,White,4,13,2017,13-Apr-17,Apr-17,April,Wednesday,02:48:00,168,"1400 Block Muriel ST Pittsburgh, PA 15203","2701 Simple Assault. / 2705 Recklessy Endangering Another Person. / 2709(a)(1) Harassment by Physical Contact, or Attempts or Threats / 5503(a)(1) DISORDERLY CONDUCT - ENGAGE IN FIGHTING","700 Block Casino DR Pittsburgh, PA 15233",Chateau,1,2108,6,6,-80.02075781,40.44686778,50-59,North Side,4602
7451,1983886,16197291,38,Male,White,4,13,2017,13-Apr-17,Apr-17,April,Tuesday,09:44:00,584,"900 Block 2nd AV Pittsburgh, PA 15219","2701(a)(1) Simple Assault - Intent., Know., Reckless.Cause Bod. Injury","Middletown RD & Hillsboro ST Pittsburgh, PA 15205",Sheraden,6,2022,2,5,-80.06357644,40.44905033,30-39,West End/South Side,760021
7460,1983895,17054945,23,Female,White,4,13,2017,13-Apr-17,Apr-17,April,Thursday,11:54:00,714,"900 Block 2nd AV Pittsburgh, PA 15219",4101 Forgery. / 3921(a) Theft by Unlawful Taking or Disposition - Movable item,"1900 Block Brownsville RD Pittsburgh, PA 15210",Carrick,3,2901,4,4,-79.9875055,40.39605243,20-29,South Side,5144
7388,1983805,17050178,58,Male,Black,4,12,2017,12-Apr-17,Apr-17,April,Tuesday,09:30:00,570,"600 Block 1st AV Pittsburgh, PA 15219",903 Criminal Conspiracy. / 2702 Aggravated Assault.,"6400 Block Frankstown AV Pittsburgh, PA 15206",Larimer,5,1208,9,2,-79.915653,40.46077054,50-59,East End (North),8979
7391,1983808,17058378,54,Male,Black,4,12,2017,12-Apr-17,Apr-17,April,Friday,11:04:00,664,"1800 Block Centre AV Pittsburgh, PA 15219",3928 Unauthorized Use of Automobile and Other Vehicles.,"1200 Block Nolan CT Pittsburgh, PA 15221",Homewood North,5,1301,9,2,-79.88689291,40.45943104,50-59,East End (North),15576
7385,1983802,17019290,28,Female,Black,4,12,2017,12-Apr-17,Apr-17,April,Saturday,00:10:00,10,"900 Block 2ND AV Pittsburgh, PA 15219",2701 Simple Assault.,"5th AV & Pride ST Pittsburgh, PA 15219",Bluff,2,103,6,3,-79.98505685,40.43854178,20-29,Downtown/Hill/Strip,599403
7382,1983799,16198954,24,Male,Black,4,12,2017,12-Apr-17,Apr-17,April,Wednesday,18:55:00,1135,"900 Block 2nd AV Pittsburgh, PA 15219",2701 Simple Assault.,"3300 Block Penn AV Pittsburgh, PA 15201",Lower Lawrenceville,2,603,7,2,-79.96870303,40.46155919,20-29,Downtown/Hill/Strip,6802
7392,1983809,17058950,23,Male,Black,4,12,2017,12-Apr-17,Apr-17,April,Saturday,02:05:00,125,"600 Block 1st AV Pittsburgh, PA 15219",1543 Driving While Operating Privilege is Suspended or Revoked. / 3714 Careless Driving / 4914 False Identification to Law Enforcement Authorities,"3000 Block Liberty AV Pittsburgh, PA 15201",Polish Hill,2,605,7,6,-79.97177355,40.4578398,20-29,Downtown/Hill/Strip,3657
7389,1983806,17054323,23,Male,Black,4,12,2017,12-Apr-17,Apr-17,April,Wednesday,00:55:00,55,"900 Block Second AV Pittsburgh, PA 15219",13(a)(16) Possession of Controlled Substance / 13(a)(30)* Delivery of Controlled Substance,"800 Block E Warrington AV Pittsburgh, PA 15210",Allentown,3,1803,3,4,-79.99357756,40.42153188,20-29,South Side,2561
7412,1983836,17060724,21,Male,Black,4,12,2017,12-Apr-17,Apr-17,April,Friday,13:39:00,819,"900 Block 2nd AV Pittsburgh, PA 15219",1301 Registration and Certificate of Title Required. / 1543 Driving While Operating Privilege is Suspended or Revoked. / 3733 Fleeing or Attempting to Elude Police Officer,"Brushton AV & Monticello ST Pittsburgh, PA 15221",Homewood North,5,1301,9,2,-79.88837444,40.45790941,20-29,East End (North),15201
7701,1984199,17056957,12,Female,Black,4,12,2017,12-Apr-17,Apr-17,April,Sunday,13:20:00,800,"600 Block 1ST AV PITTSBURGH, PA 15219",2701 Simple Assault. / 4952 Intimidation of Witnesses or Victims,"800 Block RECTENWALD ST PITTSBURGH, PA 15210",Mount Oliver,3,1607,3,4,-79.97940289,40.40856969,10-19,South Side,4923
7612,1984097,17065662,12,Female,Black,4,12,2017,12-Apr-17,Apr-17,April,Tuesday,13:10:00,790,"600 Block 1ST AV PITTSBURGH, PA 15219",2706 Terroristic Threats. / 2709(a)(4) Harassment Communicates Prohibited Acts / 5503(a)(4) DISORDERLY CONDUCT - HAZARDOUS/PHYS. OFF / 3304(a)(5) CRIMINAL MISCHIEF - Intentionally Damages Real Or Personal Property Of Another,"1600 Block MANHATTAN ST PITTSBURGH, PA 15233",Manchester,1,2107,6,1,-80.02686436,40.45590551,10-19,North Side,4412
7611,1984096,17065124,11,Female,Black,4,12,2017,12-Apr-17,Apr-17,April,Monday,15:20:00,920,"600 Block 1ST AV PITTSBURGH, PA 15219","2701(a)(1) Simple Assault - Intent., Know., Reckless.Cause Bod. Injury / 5503(a)(1) DISORDERLY CONDUCT - ENGAGE IN FIGHTING","1400 Block CHARTIERS AV PITTSBURGH, PA 15204",Crafton Heights,6,2814,2,5,-80.04473742,40.44955726,10-19,West End/South Side,6771
7386,1983803,17022331,22,Female,Hispanic,4,12,2017,12-Apr-17,Apr-17,April,Sunday,22:55:00,1375,"900 Block 2nd AV Pittsburgh, PA 15219",13(a)(32) Paraphernalia - Use or Possession / 4914 False Identification to Law Enforcement Authorities,"Moultrie ST & Forbes AV Pittsburgh, PA 15219",Bluff,2,103,6,3,-79.97449008,40.437197,20-29,Downtown/Hill/Strip,4151247
7381,1983798,16086425,46,Male,White,4,12,2017,12-Apr-17,Apr-17,April,Tuesday,09:36:00,576,"900 Block 2nd AV Pittsburgh, PA 15219",903 Criminal Conspiracy. / 13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance,"Frankstown AV & 5th AV Pittsburgh, PA 15208",Homewood West,5,1207,9,2,-79.90804022,40.45867383,40-49,East End (North),15400
7411,1983835,17059519,33,Male,White,4,12,2017,12-Apr-17,Apr-17,April,Thursday,00:30:00,30,"900 Block Second AV Pittsburgh, PA 15219",3928 Unauthorized Use of Automobile and Other Vehicles.,"800 Block E Warrington AV Pittsburgh, PA 15210",Allentown,3,1803,3,4,-79.99357756,40.42153188,30-39,South Side,2561
7407,1983824,17065503,29,Male,White,4,12,2017,12-Apr-17,Apr-17,April,Sunday,01:35:00,95,"2800 Block Jane ST Pittsburgh, PA 15203",1301 Registration and Certificate of Title Required. / 3301 Driving on Right Side of Roadway. / 4703 Operation of Vehicle without Official Certif. of Inspection / 4706 Prohib. on Expend. for Emission Insp Prog.. / 13(a)(32) Paraphernalia - Use or Possession / 3714 Careless Driving,"2500 Block Jane ST Pittsburgh, PA 15203",South Side Flats,3,1609,3,4,-79.97035668,40.42581978,20-29,South Side,312
7383,1983800,16234562,27,Male,White,4,12,2017,12-Apr-17,Apr-17,April,Thursday,09:05:00,545,"600 Block 1st AV Pittsburgh, PA 15219",9015 Failure To Appear/Arrest on Attachment Order,"Madison AV & E OHIO ST Pittsburgh, PA 15212",East Allegheny,1,2304,1,1,-79.99679212,40.4541044,20-29,North Side,604185
